서울특별시,11,동작구,20,동작구을,"상도제1동, 흑석동, 사당제1동, 사당제2동, 사당제3동, 사당제4동, 사당제5동"
서울특별시,11,관악구,21,관악구갑,"보라매동, 은천동, 성현동, 중앙동, 청림동, 행운동, 청룡동, 낙성대동, 인헌동, 남현동, 신림동"
서울특별시,11,관악구,21,관악구을,"신사동, 조원동, 미성동, 난곡동, 난향동, 서원동, 신원동, 서림동, 삼성동, 대학동"
서울특별시,11,서초구,22,서초구갑,"잠원동, 반포본동, 반포1동, 반포2동, 반포3동, 반포4동, 방배본동, 방배1동, 방배4동"
서울특별시,11,서초구,22,서초구을,"서초1동, 서초2동, 서초3동, 서초4동, 방배2동, 방배3동, 양재1동, 양재2동, 내곡동"
서울특별시,11,강남구,23,강남구갑,"신사동, 논현1동, 논현2동, 압구정동, 청담동, 역삼1동, 역삼2동"
서울특별시,11,강남구,23,강남구을,"개포1동, 개포2동, 개포3동, 개포4동, 일원본동, 일원1동, 수서동, 세곡동"
서울특별시,11,강남구,23,강남구병,"삼성1동, 삼성2동, 대치1동, 대치2동, 대치4동, 도곡1동, 도곡2동"
서울특별시,11,송파구,24,송파구갑,"풍납1동, 풍납2동, 방이1동, 방이2동, 오륜동, 송파1동, 송파2동, 잠실4동, 잠실6동"
서울특별시,11,송파구,24,송파구을,"석촌동, 삼전동, 가락1동, 문정2동, 잠실본동, 잠실2동, 잠실3동, 잠실7동"
서울특별시,11,송파구,24,송파구병,"거여1동, 거여2동, 마천1동, 마천2동, 오금동, 가락본동, 가락2동, 문정1동, 장지동, 위례동"
서울특별시,11,강동구,25,강동구갑,"강일동, 상일제1동, 상일제2동, 명일제1동, 명일제2동, 고덕제1동, 고덕제2동, 암사제1동, 암사제2동, 암사제3동"
서울특별시,11,강동구,25,강동구을,"천호제1동, 천호제2동, 천호제3동, 성내제1동, 성내제2동, 성내제3동, 길동, 둔촌제1동, 둔촌제2동"
부산광역시,26,영도구,4,중구영도구,"남항동, 영선제1동, 영선제2동, 신선동, 봉래제1동, 봉래제2동, 청학제1동, 청학제2동, 동삼제1동, 동삼제2동, 동삼제3동"
부산광역시,26,중구,4,중구영도구,"중앙동, 동광동, 대청동, 보수동, 부평동, 광복동, 남포동, 영주제1동, 영주제2동"
부산광역시,26,서구,2,서구동구,"동대신제1동, 동대신제2동, 동대신제3동, 서대신제1동, 서대신제3동, 서대신제4동, 부민동, 아미동, 초장동, 충무동, 남부민제1동, 남부민제2동, 암남동"
부산광역시,26,동구,2,서구동구,"초량제1동, 초량제2동, 초량제3동, 초량제6동, 수정제1동, 수정제2동, 수정제4동, 수정제5동, 좌천동, 범일제1동, 범일제2동, 범일제5동"
부산광역시,26,부산진구,5,부산진구갑,"부전제1동, 연지동, 초읍동, 양정제1동, 양정제2동, 부암제1동, 부암제3동, 당감제1동, 당감제2동, 당감제4동"
부산광역시,26,부산진구,5,부산진구을,"부전제2동, 전포제1동, 전포제2동, 가야제1동, 가야제2동, 개금제1동, 개금제2동, 개금제3동, 범천제1동, 범천제2동"
부산광역시,26,동래구,6,동래구,"수민동, 복산동, 명륜동, 온천제1동, 온천제2동, 온천제3동, 사직제1동, 사직제2동, 사직제3동, 안락제1동, 안락제2동, 명장제1동, 명장제2동"
부산광역시,26,남구,7,남구,"대연제1동, 대연제3동, 대연제4동, 대연제5동, 대연제6동, 용호제1동, 용호제2동, 용호제3동, 용호제4동, 용당동, 감만제1동, 감만제2동, 우암동, 문현제1동, 문현제2동, 문현제3동, 문현제4동"
부산광역시,26,북구,8,북구갑,"구포제1동, 구포제2동, 구포제3동, 덕천제1동, 덕천제2동, 덕천제3동, 만덕제2동, 만덕제3동"
부산광역시,26,북구,8,북구을,"금곡동, 화명제1동, 화명제2동, 화명제3동, 만덕제1동"
부산광역시,26,해운대구,9,해운대구갑,"우제1동, 우제2동, 우제3동, 중제1동, 중제2동, 좌제1동, 좌제2동, 좌제3동, 좌제4동, 송정동"
부산광역시,26,해운대구,9,해운대구을,"반여제1동, 반여제2동, 반여제3동, 반여제4동, 반송제1동, 반송제2동, 재송제1동, 재송제2동"
부산광역시,26,사하구,11,사하구갑,"괴정제1동, 괴정제2동, 괴정제3동, 괴정제4동, 당리동, 하단제1동, 하단제2동, 신평제2동"
부산광역시,26,사하구,11,사하구을,"신평제1동, 장림제1동, 장림제2동, 다대제1동, 다대제2동, 구평동, 감천제1동, 감천제2동"
부산광역시,26,금정구,12,금정구,"서제1동, 서제2동, 서제3동, 금사회동동, 부곡제1동, 부곡제2동, 부곡제3동, 부곡제4동, 장전제1동, 장전제2동, 선두구동, 청룡노포동, 남산동, 구서제1동, 구서제2동, 금성동"
부산광역시,26,강서구,13,강서구,"대저1동, 대저2동, 강동동, 명지1동, 명지2동, 가락동, 녹산동, 가덕도동"
부산광역시,26,연제구,14,연제구,"거제제1동, 거제제2동, 거제제3동, 거제제4동, 연산제1동, 연산제2동, 연산제3동, 연산제4동, 연산제5동, 연산제6동, 연산제8동, 연산제9동"
부산광역시,26,수영구,15,수영구,"남천제1동, 남천제2동, 수영동, 망미제1동, 망미제2동, 광안제1동, 광안제2동, 광안제3동, 광안제4동, 민락동"
부산광역시,26,사상구,16,사상구,"삼락동, 모라제1동, 모라제3동, 덕포제1동, 덕포제2동, 괘법동, 감전동, 주례제1동, 주례제2동, 주례제3동, 학장동, 엄궁동"
부산광역시,26,기장군,10,기장군,"기장읍, 장안읍, 정관읍, 일광읍, 철마면"
대구광역시,27,남구,4,중구남구,"이천동, 봉덕1동, 봉덕2동, 봉덕3동, 대명1동, 대명2동, 대명3동, 대명4동, 대명5동, 대명6동, 대명9동, 대명10동, 대명11동"
대구광역시,27,중구,4,중구남구,"동인동, 삼덕동, 성내1동, 성내2동, 성내3동, 대신동, 남산1동, 남산2동, 남산3동, 남산4동, 대봉1동, 대봉2동"
대구광역시,27,동구,2,동구군위군갑,"신암1동, 신암2동, 신암3동, 신암4동, 신암5동, 신천1·2동, 신천3동, 신천4동, 효목1동, 효목2동, 지저동, 동촌동, 방촌동"
대구광역시,27,동구,2,동구군위군을,"도평동, 불로·봉무동, 해안동, 안심1동, 안심2동, 안심3동, 안심4동, 혁신동, 공산동"
대구광역시,27,군위군,2,동구군위군을,"군위읍, 소보면, 효령면, 부계면, 우보면, 의흥면, 산성면, 삼국유사면"
대구광역시,27,서구,3,서구,"내당1동, 내당2·3동, 내당4동, 비산1동, 비산2·3동, 비산4동, 비산5동, 비산6동, 비산7동, 평리1동, 평리2동, 평리3동, 평리4동, 평리5동, 평리6동, 상중이동, 원대동"
대구광역시,27,북구,5,북구갑,"고성동, 칠성동, 침산1동, 침산2동, 침산3동, 노원동, 산격1동, 산격2동, 산격3동, 산격4동, 복현1동, 복현2동, 대현동, 검단동"
대구광역시,27,북구,5,북구을,"무태조야동, 관문동, 태전1동, 태전2동, 구암동, 관음동, 읍내동, 동천동, 국우동"
대구광역시,27,수성구,6,수성구갑,"범어1동, 범어2동, 범어3동, 범어4동, 만촌1동, 만촌2동, 만촌3동, 황금1동, 황금2동, 고산1동, 고산2동, 고산3동"
대구광역시,27,수성구,6,수성구을,"수성1가동, 수성2·3가동, 수성4가동, 중동, 상동, 파동, 두산동, 지산1동, 지산2동, 범물1동, 범물2동"
대구광역시,27,달서구,7,달서구갑,"죽전동, 장기동, 용산1동, 용산2동, 이곡1동, 이곡2동, 신당동"
대구광역시,27,달서구,7,달서구을,"월성1동, 월성2동, 진천동, 유천동, 상인1동, 상인2동, 상인3동, 도원동"
대구광역시,27,달서구,7,달서구병,"성당동, 두류1·2동, 두류3동, 본리동, 감삼동, 송현1동, 송현2동, 본동"
대구광역시,27,달성군,8,달성군,"화원읍, 논공읍, 다사읍, 유가읍, 옥포읍, 현풍읍, 가창면, 하빈면, 구지면"
인천광역시,28,중구,1,중구강화군옹진군,"신포동, 연안동, 신흥동, 도원동, 율목동, 동인천동, 개항동, 영종동, 영종1동, 영종2동, 운서동, 용유동"
인천광역시,28,강화군,1,중구강화군옹진군,"강화읍, 선원면, 불은면, 길상면, 화도면, 양도면, 내가면, 하점면, 양사면, 송해면, 교동면, 삼산면, 서도면"
인천광역시,28,옹진군,1,중구강화군옹진군,"북도면, 연평면, 백령면, 대청면, 덕적면, 자월면, 영흥면"
인천광역시,28,미추홀구,3,동구미추홀구갑,"도화1동, 도화2·3동, 주안1동, 주안2동, 주안3동, 주안4동, 주안5동, 주안6동, 주안7동, 주안8동"
인천광역시,28,동구,3,동구미추홀구갑,"만석동, 화수1·화평동, 화수2동, 송현1·2동, 송현3동, 송림1동, 송림2동, 송림3·5동, 송림4동, 송림6동, 금창동"
인천광역시,28,미추홀구,3,동구미추홀구을,"숭의1·3동, 숭의2동, 숭의4동, 용현1·4동, 용현2동, 용현3동, 용현5동, 학익1동, 학익2동, 관교동, 문학동"
인천광역시,28,연수구,4,연수구갑,"옥련1동, 옥련2동, 선학동, 연수1동, 연수2동, 연수3동, 청학동, 동춘1동, 동춘2동, 동춘3동"
인천광역시,28,연수구,4,연수구을,"송도1동, 송도2동, 송도3동, 송도4동, 송도5동"
인천광역시,28,남동구,5,남동구갑,"구월1동, 구월3동, 구월4동, 간석1동, 간석4동, 남촌도림동, 논현1동, 논현2동, 논현고잔동"
인천광역시,28,남동구,5,남동구을,"구월2동, 간석2동, 간석3동, 만수1동, 만수2동, 만수3동, 만수4동, 만수5동, 만수6동, 장수서창동, 서창2동"
인천광역시,28,부평구,6,부평구갑,"부평1동, 부평2동, 부평3동, 부평4동, 부평5동, 부평6동, 산곡3동, 산곡4동, 부개1동, 일신동, 십정1동, 십정2동"
인천광역시,28,부평구,6,부평구을,"산곡1동, 산곡2동, 청천1동, 청천2동, 갈산1동, 갈산2동, 삼산1동, 삼산2동, 부개2동, 부개3동"
인천광역시,28,계양구,7,계양구갑,"효성1동, 효성2동, 계산1동, 계산3동, 작전1동, 작전2동"
인천광역시,28,계양구,7,계양구을,"계산2동, 계산4동, 작전서운동, 계양1동, 계양2동, 계양3동"
인천광역시,28,서구,8,서구갑,"가정1동, 가정2동, 가정3동, 신현원창동, 석남1동, 석남2동, 석남3동, 가좌1동, 가좌2동, 가좌3동, 가좌4동"
인천광역시,28,서구,8,서구을,"검암경서동, 연희동, 청라1동, 청라2동, 청라3동"
인천광역시,28,서구,8,서구병,"검단동, 불로대곡동, 원당동, 당하동, 오류왕길동, 마전동, 아라동"
광주광역시,29,남구,3,동구남구갑,"봉선1동, 봉선2동, 월산동, 월산4동, 월산5동, 주월1동, 주월2동, 진월동, 효덕동, 송암동, 대촌동"
